Origin SA3,Month of Purchase Month (copy),Pct,Percent_Change
Tamworth - Gunnedah,Feb-23,0.0052000,0.52
Tamworth - Gunnedah,Mar-23,0.0073000,0.73
Tamworth - Gunnedah,Apr-23,0.0045000,0.45
Tamworth - Gunnedah,May-23,0.0487000,4.87
Taree - Gloucester,Jan-22,0.0024000,0.24
Taree - Gloucester,Feb-22,0.0048000,0.48
Taree - Gloucester,Mar-22,0.0366000,3.66
Taree - Gloucester,Apr-22,0.0258000,2.58
Taree - Gloucester,May-22,0.0960000,9.6
Taree - Gloucester,Jun-22,0.1127000,11.27
Taree - Gloucester,Jul-22,0.1691000,16.91
Taree - Gloucester,Aug-22,0.2315000,23.15
Taree - Gloucester,Sep-22,0.0991000,9.91
Taree - Gloucester,Oct-22,0.0574000,5.74
Taree - Gloucester,Nov-22,0.0459000,4.59
Taree - Gloucester,Dec-22,0.0076000,0.76
Taree - Gloucester,Jan-23,0.0117000,1.17
Taree - Gloucester,Feb-23,0.0058000,0.58
Taree - Gloucester,Mar-23,0.0151000,1.51
Taree - Gloucester,Apr-23,0.0188000,1.88
Taree - Gloucester,May-23,0.0596000,5.96
Tea Tree Gully,Jan-22,0.0090000,0.9
Tea Tree Gully,Feb-22,0.0055000,0.55
Tea Tree Gully,Mar-22,0.0050000,0.5
Tea Tree Gully,Apr-22,0.0281000,2.81
Tea Tree Gully,May-22,0.0851000,8.51
Tea Tree Gully,Jun-22,0.1213000,12.13
Tea Tree Gully,Jul-22,0.2683000,26.83
Tea Tree Gully,Aug-22,0.1809000,18.09
Tea Tree Gully,Sep-22,0.0597000,5.97
Tea Tree Gully,Oct-22,0.0647000,6.47
Tea Tree Gully,Nov-22,0.0067000,0.67
Tea Tree Gully,Dec-22,0.0077000,0.77
Tea Tree Gully,Jan-23,0.0364000,3.64
Tea Tree Gully,Feb-23,0.0155000,1.55
Tea Tree Gully,Mar-23,0.0132000,1.32
Tea Tree Gully,Apr-23,0.0139000,1.39
Tea Tree Gully,May-23,0.0789000,7.89
Toowoomba,Jan-22,0.0093000,0.93
Toowoomba,Feb-22,0.0147000,1.47
Toowoomba,Mar-22,0.0217000,2.17
Toowoomba,Apr-22,0.0424000,4.24
Toowoomba,May-22,0.0826000,8.26
Toowoomba,Jun-22,0.1273000,12.73
Toowoomba,Jul-22,0.2091000,20.91
Toowoomba,Aug-22,0.1928000,19.28
Toowoomba,Sep-22,0.0856000,8.56
Toowoomba,Oct-22,0.0468000,4.68
Toowoomba,Nov-22,0.0203000,2.03
Toowoomba,Dec-22,0.0122000,1.22
Toowoomba,Jan-23,0.0147000,1.47
Toowoomba,Feb-23,0.0021000,0.21
Toowoomba,Mar-23,0.0269000,2.69
Toowoomba,Apr-23,0.0303000,3.03
Toowoomba,May-23,0.0611000,6.11
Townsville,Jan-22,0.0103000,1.03
Townsville,Feb-22,0.0142000,1.42
Townsville,Mar-22,0.0134000,1.34
Townsville,Apr-22,0.0434000,4.34
Townsville,May-22,0.0994000,9.94
Townsville,Jun-22,0.1062000,10.62
Townsville,Jul-22,0.1347000,13.47
Townsville,Aug-22,0.1372000,13.72
Townsville,Sep-22,0.1199000,11.99
Townsville,Oct-22,0.0651000,6.51
Townsville,Nov-22,0.0271000,2.71
Townsville,Dec-22,0.0125000,1.25
Townsville,Jan-23,0.0702000,7.02
Townsville,Feb-23,0.0121000,1.21
Townsville,Mar-23,0.0166000,1.66
Townsville,Apr-23,0.0208000,2.08
Townsville,May-23,0.0969000,9.69
Tuggeranong,Jan-22,0.0114000,1.14
Tuggeranong,Feb-22,0.0002000,0.02
Tuggeranong,Mar-22,0.0095000,0.95
Tuggeranong,Apr-22,0.0326000,3.26
Tuggeranong,May-22,0.1199000,11.99
Tuggeranong,Jun-22,0.1985000,19.85
Tuggeranong,Jul-22,0.1833000,18.33
Tuggeranong,Aug-22,0.1275000,12.75
Tuggeranong,Sep-22,0.0682000,6.82
Tuggeranong,Oct-22,0.0308000,3.08
Tuggeranong,Nov-22,0.0541000,5.41
Tuggeranong,Dec-22,0.0018000,0.18
Tuggeranong,Jan-23,0.0007000,0.07
Tuggeranong,Feb-23,0.0036000,0.36
Tuggeranong,Mar-23,0.0051000,0.51
Tuggeranong,Apr-23,0.0298000,2.98
Tuggeranong,May-23,0.1231000,12.31
Tullamarine - Broadmeadows,Feb-22,0.0132000,1.32
Tullamarine - Broadmeadows,Mar-22,0.0124000,1.24
Tullamarine - Broadmeadows,Apr-22,0.0336000,3.36
Tullamarine - Broadmeadows,May-22,0.0620000,6.2
Tullamarine - Broadmeadows,Jun-22,0.2803000,28.03
Tullamarine - Broadmeadows,Jul-22,0.1505000,15.05
Tullamarine - Broadmeadows,Aug-22,0.0671000,6.71
Tullamarine - Broadmeadows,Sep-22,0.1082000,10.82
Tullamarine - Broadmeadows,Oct-22,0.0621000,6.21
Tullamarine - Broadmeadows,Nov-22,0.0292000,2.92
Tullamarine - Broadmeadows,Dec-22,0.0228000,2.28
Tullamarine - Broadmeadows,Jan-23,0.0118000,1.18
Tullamarine - Broadmeadows,Feb-23,0.0036000,0.36
Tullamarine - Broadmeadows,Mar-23,0.0444000,4.44
Tullamarine - Broadmeadows,Apr-23,0.0412000,4.12
Tullamarine - Broadmeadows,May-23,0.0576000,5.76
Tumut - Tumbarumba,Jan-22,0.0004000,0.04
Tumut - Tumbarumba,Feb-22,0.0683000,6.83
Tumut - Tumbarumba,Mar-22,0.0534000,5.34
Tumut - Tumbarumba,Apr-22,0.0770000,7.7
Tumut - Tumbarumba,May-22,0.0483000,4.83
Tumut - Tumbarumba,Jun-22,0.0857000,8.57
Tumut - Tumbarumba,Jul-22,0.1649000,16.49
Tumut - Tumbarumba,Aug-22,0.1709000,17.09
Tumut - Tumbarumba,Sep-22,0.1583000,15.83
Tumut - Tumbarumba,Oct-22,0.0439000,4.39
Tumut - Tumbarumba,Nov-22,0.0121000,1.21
Tumut - Tumbarumba,Dec-22,0.0213000,2.13
Tumut - Tumbarumba,Jan-23,0.0199000,1.99
Tumut - Tumbarumba,Mar-23,0.0092000,0.92
Tumut - Tumbarumba,Apr-23,0.0170000,1.7
Tumut - Tumbarumba,May-23,0.0495000,4.95
Tweed Valley,Jan-22,0.0099000,0.99
Tweed Valley,Apr-22,0.0353000,3.53
Tweed Valley,May-22,0.0987000,9.87
Tweed Valley,Jun-22,0.1780000,17.8
Tweed Valley,Jul-22,0.3150000,31.5
Tweed Valley,Aug-22,0.1084000,10.84
Tweed Valley,Sep-22,0.0939000,9.39
Tweed Valley,Oct-22,0.0209000,2.09
Tweed Valley,Nov-22,0.0119000,1.19
Tweed Valley,Dec-22,0.0050000,0.5
Tweed Valley,Jan-23,0.0042000,0.42
Tweed Valley,Mar-23,0.0086000,0.86
Tweed Valley,Apr-23,0.0318000,3.18
Tweed Valley,May-23,0.0783000,7.83
Unley,Mar-22,0.0031000,0.31
Unley,Apr-22,0.0127000,1.27
Unley,May-22,0.1655000,16.55
Unley,Jun-22,0.1328000,13.28
Unley,Jul-22,0.1953000,19.53
Unley,Aug-22,0.1176000,11.76
Unley,Sep-22,0.0419000,4.19
Unley,Oct-22,0.0549000,5.49
Unley,Nov-22,0.0040000,0.4
Unley,Dec-22,0.0009000,0.09
Unley,Jan-23,0.0178000,1.78
Unley,Feb-23,0.0151000,1.51
Unley,Mar-23,0.0072000,0.72
Unley,Apr-23,0.0113000,1.13
Unley,May-23,0.2199000,21.99
Upper Goulburn Valley,Jan-22,0.0082000,0.82
Upper Goulburn Valley,Feb-22,0.0028000,0.28
Upper Goulburn Valley,Mar-22,0.0020000,0.2
Upper Goulburn Valley,Apr-22,0.0302000,3.02
Upper Goulburn Valley,May-22,0.1648000,16.48
Upper Goulburn Valley,Jun-22,0.1950000,19.5
Upper Goulburn Valley,Jul-22,0.2070000,20.7
Upper Goulburn Valley,Aug-22,0.1490000,14.9
Upper Goulburn Valley,Sep-22,0.0724000,7.24
Upper Goulburn Valley,Oct-22,0.0144000,1.44
Upper Goulburn Valley,Nov-22,0.0312000,3.12
Upper Goulburn Valley,Dec-22,0.0074000,0.74
Upper Goulburn Valley,Jan-23,0.0013000,0.13
Upper Goulburn Valley,Feb-23,0.0017000,0.17
Upper Goulburn Valley,Mar-23,0.0132000,1.32
Upper Goulburn Valley,Apr-23,0.0215000,2.15
Upper Goulburn Valley,May-23,0.0778000,7.78
Upper Hunter,Jan-22,0.0012000,0.12
Upper Hunter,Mar-22,0.0072000,0.72
Upper Hunter,Apr-22,0.0218000,2.18
Upper Hunter,May-22,0.0762000,7.62
Upper Hunter,Jun-22,0.1303000,13.03
Upper Hunter,Jul-22,0.1775000,17.75
Upper Hunter,Aug-22,0.2631000,26.31
Upper Hunter,Sep-22,0.1383000,13.83
Upper Hunter,Oct-22,0.0292000,2.92
Upper Hunter,Nov-22,0.0087000,0.87
Upper Hunter,Dec-22,0.0050000,0.5
Upper Hunter,Jan-23,0.0001000,0.01
Upper Hunter,Feb-23,0.0007000,0.07
Upper Hunter,Mar-23,0.0084000,0.84
Upper Hunter,Apr-23,0.0509000,5.09
Upper Hunter,May-23,0.0814000,8.14
Upper Murray exc. Albury,Jan-22,0.0128000,1.28
Upper Murray exc. Albury,Apr-22,0.0674000,6.74
Upper Murray exc. Albury,May-22,0.0431000,4.31
Upper Murray exc. Albury,Jun-22,0.0908000,9.08
Upper Murray exc. Albury,Jul-22,0.2560000,25.6
Upper Murray exc. Albury,Aug-22,0.2252000,22.52
Upper Murray exc. Albury,Sep-22,0.0410000,4.1
Upper Murray exc. Albury,Oct-22,0.1649000,16.49
Upper Murray exc. Albury,Nov-22,0.0167000,1.67
Upper Murray exc. Albury,Feb-23,0.0064000,0.64
Upper Murray exc. Albury,Mar-23,0.0152000,1.52
Upper Murray exc. Albury,Apr-23,0.0106000,1.06
Upper Murray exc. Albury,May-23,0.0499000,4.99
Wagga Wagga,Jan-22,0.0096000,0.96
Wagga Wagga,Feb-22,0.0070000,0.7
Wagga Wagga,Mar-22,0.0051000,0.51
Wagga Wagga,Apr-22,0.0125000,1.25
Wagga Wagga,May-22,0.0591000,5.91
Wagga Wagga,Jun-22,0.1393000,13.93
Wagga Wagga,Jul-22,0.2728000,27.28
Wagga Wagga,Aug-22,0.2045000,20.45
Wagga Wagga,Sep-22,0.0720000,7.2
Wagga Wagga,Oct-22,0.0500000,5
Wagga Wagga,Nov-22,0.0187000,1.87
Wagga Wagga,Dec-22,0.0134000,1.34
Wagga Wagga,Jan-23,0.0230000,2.3
Wagga Wagga,Feb-23,0.0011000,0.11
Wagga Wagga,Mar-23,0.0151000,1.51
Wagga Wagga,Apr-23,0.0462000,4.62
Wagga Wagga,May-23,0.0506000,5.06
Wangaratta - Benalla,Feb-22,0.0067000,0.67
Wangaratta - Benalla,Mar-22,0.0037000,0.37
Wangaratta - Benalla,Apr-22,0.0116000,1.16
Wangaratta - Benalla,May-22,0.0727000,7.27
Wangaratta - Benalla,Jun-22,0.2255000,22.55
Wangaratta - Benalla,Jul-22,0.2880000,28.8
Wangaratta - Benalla,Aug-22,0.1363000,13.63
Wangaratta - Benalla,Sep-22,0.0877000,8.77
Wangaratta - Benalla,Oct-22,0.0228000,2.28
Wangaratta - Benalla,Nov-22,0.0392000,3.92
Wangaratta - Benalla,Dec-22,0.0108000,1.08
Wangaratta - Benalla,Jan-23,0.0063000,0.63
Wangaratta - Benalla,Feb-23,0.0066000,0.66
Wangaratta - Benalla,Mar-23,0.0137000,1.37
Wangaratta - Benalla,Apr-23,0.0231000,2.31
Wangaratta - Benalla,May-23,0.0453000,4.53
Wanneroo,Jan-22,0.0507000,5.07
Wanneroo,Feb-22,0.0322000,3.22
Wanneroo,Mar-22,0.0413000,4.13
Wanneroo,Apr-22,0.0761000,7.61
Wanneroo,May-22,0.0931000,9.31
Wanneroo,Jun-22,0.1172000,11.72
Wanneroo,Jul-22,0.1328000,13.28
Wanneroo,Aug-22,0.1067000,10.67
Wanneroo,Sep-22,0.0703000,7.03
Wanneroo,Oct-22,0.0469000,4.69
Wanneroo,Nov-22,0.0365000,3.65
Wanneroo,Dec-22,0.0345000,3.45
Wanneroo,Jan-23,0.0335000,3.35
Wanneroo,Feb-23,0.0063000,0.63
Wanneroo,Mar-23,0.0210000,2.1
Wanneroo,Apr-23,0.0421000,4.21
Wanneroo,May-23,0.0586000,5.86
Warringah,Jan-22,0.0001000,0.01
Warringah,Mar-22,0.0038000,0.38
Warringah,Apr-22,0.0257000,2.57
Warringah,May-22,0.0862000,8.62
Warringah,Jun-22,0.1813000,18.13
Warringah,Jul-22,0.2930000,29.3
Warringah,Aug-22,0.1648000,16.48
Warringah,Sep-22,0.0713000,7.13
Warringah,Oct-22,0.0321000,3.21
Warringah,Nov-22,0.0067000,0.67
Warringah,Dec-22,0.0018000,0.18
Warringah,Jan-23,0.0091000,0.91
Warringah,Feb-23,0.0015000,0.15
Warringah,Mar-23,0.0081000,0.81
Warringah,Apr-23,0.0324000,3.24
Warringah,May-23,0.0821000,8.21
Warrnambool - Otway Ranges,Jan-22,0.0028000,0.28
Warrnambool - Otway Ranges,Feb-22,0.0059000,0.59
Warrnambool - Otway Ranges,Mar-22,0.0077000,0.77
Warrnambool - Otway Ranges,Apr-22,0.0296000,2.96
Warrnambool - Otway Ranges,May-22,0.0937000,9.37
Warrnambool - Otway Ranges,Jun-22,0.1295000,12.95
Warrnambool - Otway Ranges,Jul-22,0.2065000,20.65
Warrnambool - Otway Ranges,Aug-22,0.2652000,26.52
Warrnambool - Otway Ranges,Sep-22,0.0901000,9.01
Warrnambool - Otway Ranges,Oct-22,0.0374000,3.74
Warrnambool - Otway Ranges,Nov-22,0.0127000,1.27
Warrnambool - Otway Ranges,Dec-22,0.0118000,1.18
Warrnambool - Otway Ranges,Jan-23,0.0096000,0.96
Warrnambool - Otway Ranges,Feb-23,0.0004000,0.04
Warrnambool - Otway Ranges,Mar-23,0.0117000,1.17
Warrnambool - Otway Ranges,Apr-23,0.0305000,3.05
Warrnambool - Otway Ranges,May-23,0.0549000,5.49
Wellington,Jan-22,0.0079000,0.79
Wellington,Feb-22,0.0087000,0.87
Wellington,Mar-22,0.0113000,1.13
Wellington,Apr-22,0.0227000,2.27
Wellington,May-22,0.0923000,9.23
Wellington,Jun-22,0.1905000,19.05
Wellington,Jul-22,0.2211000,22.11
Wellington,Aug-22,0.1973000,19.73
Wellington,Sep-22,0.0528000,5.28
Wellington,Oct-22,0.0255000,2.55
Wellington,Nov-22,0.0129000,1.29
Wellington,Dec-22,0.0178000,1.78
Wellington,Jan-23,0.0132000,1.32
Wellington,Feb-23,0.0018000,0.18
Wellington,Mar-23,0.0256000,2.56
Wellington,Apr-23,0.0438000,4.38
Wellington,May-23,0.0547000,5.47
West Coast,Feb-22,0.0063000,0.63
West Coast,Mar-22,0.0035000,0.35
West Coast,Apr-22,0.0479000,4.79
West Coast,May-22,0.0997000,9.97
West Coast,Jun-22,0.0797000,7.97
West Coast,Jul-22,0.3328000,33.28
West Coast,Aug-22,0.2364000,23.64
West Coast,Sep-22,0.0548000,5.48
West Coast,Oct-22,0.0145000,1.45
West Coast,Nov-22,0.0017000,0.17
West Coast,Dec-22,0.0071000,0.71
West Coast,Mar-23,0.0108000,1.08
West Coast,Apr-23,0.0122000,1.22
West Coast,May-23,0.0926000,9.26
West Torrens,Jan-22,0.0032000,0.32
West Torrens,Feb-22,0.0001000,0.01
West Torrens,Mar-22,0.0101000,1.01
West Torrens,Apr-22,0.0215000,2.15
West Torrens,May-22,0.0757000,7.57
West Torrens,Jun-22,0.0909000,9.09
West Torrens,Jul-22,0.2682000,26.82
West Torrens,Aug-22,0.1432000,14.32
West Torrens,Sep-22,0.0778000,7.78
West Torrens,Oct-22,0.0916000,9.16
West Torrens,Nov-22,0.0322000,3.22
West Torrens,Dec-22,0.0144000,1.44
West Torrens,Jan-23,0.0399000,3.99
West Torrens,Feb-23,0.0221000,2.21
West Torrens,Mar-23,0.0054000,0.54
West Torrens,Apr-23,0.0210000,2.1
West Torrens,May-23,0.0829000,8.29
Weston Creek,Jan-22,0.0028000,0.28
Weston Creek,May-22,0.1207000,12.07
Weston Creek,Jun-22,0.2590000,25.9
Weston Creek,Jul-22,0.1527000,15.27
Weston Creek,Aug-22,0.1973000,19.73
Weston Creek,Sep-22,0.0927000,9.27
Weston Creek,Oct-22,0.0793000,7.93
Weston Creek,Dec-22,0.0050000,0.5
Weston Creek,Jan-23,0.0133000,1.33
Weston Creek,Feb-23,0.0009000,0.09
Weston Creek,Mar-23,0.0091000,0.91
Weston Creek,Apr-23,0.0367000,3.67
Weston Creek,May-23,0.0306000,3.06
Wheat Belt - North,Jan-22,0.0563000,5.63
Wheat Belt - North,Feb-22,0.0355000,3.55
Wheat Belt - North,Mar-22,0.0577000,5.77
Wheat Belt - North,Apr-22,0.0593000,5.93
Wheat Belt - North,May-22,0.0781000,7.81
Wheat Belt - North,Jun-22,0.1024000,10.24
Wheat Belt - North,Jul-22,0.1559000,15.59
Wheat Belt - North,Aug-22,0.1275000,12.75
Wheat Belt - North,Sep-22,0.0802000,8.02
Wheat Belt - North,Oct-22,0.0435000,4.35
Wheat Belt - North,Nov-22,0.0298000,2.98
Wheat Belt - North,Dec-22,0.0265000,2.65
Wheat Belt - North,Jan-23,0.0229000,2.29
Wheat Belt - North,Feb-23,0.0050000,0.5
Wheat Belt - North,Mar-23,0.0331000,3.31
Wheat Belt - North,Apr-23,0.0375000,3.75
Wheat Belt - North,May-23,0.0489000,4.89
Wheat Belt - South,Jan-22,0.0251000,2.51
Wheat Belt - South,Feb-22,0.0187000,1.87
Wheat Belt - South,Mar-22,0.0290000,2.9
Wheat Belt - South,Apr-22,0.0450000,4.5
Wheat Belt - South,May-22,0.0943000,9.43
Wheat Belt - South,Jun-22,0.1332000,13.32
Wheat Belt - South,Jul-22,0.1746000,17.46
Wheat Belt - South,Aug-22,0.1318000,13.18
Wheat Belt - South,Sep-22,0.0932000,9.32
Wheat Belt - South,Oct-22,0.0370000,3.7
Wheat Belt - South,Nov-22,0.0317000,3.17
Wheat Belt - South,Dec-22,0.0184000,1.84
Wheat Belt - South,Jan-23,0.0404000,4.04
Wheat Belt - South,Feb-23,0.0027000,0.27
Wheat Belt - South,Mar-23,0.0336000,3.36
Wheat Belt - South,Apr-23,0.0321000,3.21
Wheat Belt - South,May-23,0.0592000,5.92
Whitehorse - East,Jan-22,0.0090000,0.9
Whitehorse - East,Mar-22,0.0019000,0.19
Whitehorse - East,Apr-22,0.0404000,4.04
Whitehorse - East,May-22,0.1082000,10.82
Whitehorse - East,Jun-22,0.1531000,15.31
Whitehorse - East,Jul-22,0.2395000,23.95
Whitehorse - East,Aug-22,0.2102000,21.02
Whitehorse - East,Sep-22,0.1081000,10.81
Whitehorse - East,Oct-22,0.0189000,1.89
Whitehorse - East,Nov-22,0.0143000,1.43
Whitehorse - East,Dec-22,0.0027000,0.27
Whitehorse - East,Jan-23,0.0035000,0.35
Whitehorse - East,Feb-23,0.0002000,0.02
Whitehorse - East,Mar-23,0.0058000,0.58
Whitehorse - East,Apr-23,0.0442000,4.42
Whitehorse - East,May-23,0.0399000,3.99
Whitehorse - West,Jan-22,0.0020000,0.2
Whitehorse - West,Feb-22,0.0001000,0.01
Whitehorse - West,Mar-22,0.0009000,0.09
Whitehorse - West,Apr-22,0.0442000,4.42
Whitehorse - West,May-22,0.1497000,14.97
Whitehorse - West,Jun-22,0.1804000,18.04
Whitehorse - West,Jul-22,0.1855000,18.55
Whitehorse - West,Aug-22,0.0885000,8.85
Whitehorse - West,Sep-22,0.1641000,16.41
Whitehorse - West,Oct-22,0.0366000,3.66
Whitehorse - West,Nov-22,0.0135000,1.35
Whitehorse - West,Dec-22,0.0047000,0.47
Whitehorse - West,Jan-23,0.0069000,0.69
Whitehorse - West,Feb-23,0.0002000,0.02
Whitehorse - West,Mar-23,0.0030000,0.3
Whitehorse - West,Apr-23,0.0193000,1.93
Whitehorse - West,May-23,0.1004000,10.04
Whitsunday,Jan-22,0.0141000,1.41
Whitsunday,Feb-22,0.0182000,1.82
Whitsunday,Mar-22,0.0084000,0.84
Whitsunday,Apr-22,0.0416000,4.16
Whitsunday,May-22,0.1147000,11.47
Whitsunday,Jun-22,0.1379000,13.79
Whitsunday,Jul-22,0.1402000,14.02
Whitsunday,Aug-22,0.1564000,15.64
Whitsunday,Sep-22,0.0997000,9.97
Whitsunday,Oct-22,0.0540000,5.4
Whitsunday,Nov-22,0.0315000,3.15
Whitsunday,Dec-22,0.0163000,1.63
Whitsunday,Jan-23,0.0135000,1.35
Whitsunday,Feb-23,0.0072000,0.72
Whitsunday,Mar-23,0.0616000,6.16
Whitsunday,Apr-23,0.0357000,3.57
Whitsunday,May-23,0.0490000,4.9
Whittlesea - Wallan,Jan-22,0.0028000,0.28
Whittlesea - Wallan,Feb-22,0.0066000,0.66
Whittlesea - Wallan,Mar-22,0.0010000,0.1
Whittlesea - Wallan,Apr-22,0.0183000,1.83
Whittlesea - Wallan,May-22,0.0780000,7.8
Whittlesea - Wallan,Jun-22,0.3077000,30.77
Whittlesea - Wallan,Jul-22,0.1871000,18.71
Whittlesea - Wallan,Aug-22,0.1797000,17.97
Whittlesea - Wallan,Sep-22,0.0391000,3.91
Whittlesea - Wallan,Oct-22,0.0236000,2.36
Whittlesea - Wallan,Nov-22,0.0099000,0.99
Whittlesea - Wallan,Dec-22,0.0058000,0.58
Whittlesea - Wallan,Jan-23,0.0103000,1.03
Whittlesea - Wallan,Feb-23,0.0007000,0.07
Whittlesea - Wallan,Mar-23,0.0168000,1.68
Whittlesea - Wallan,Apr-23,0.0427000,4.27
Whittlesea - Wallan,May-23,0.0699000,6.99
Woden,Jan-22,0.0021000,0.21
Woden,Feb-22,0.0049000,0.49
Woden,Mar-22,0.0154000,1.54
Woden,Apr-22,0.0428000,4.28
Woden,May-22,0.1009000,10.09
Woden,Jun-22,0.2523000,25.23
Woden,Jul-22,0.1697000,16.97
Woden,Aug-22,0.1342000,13.42
Woden,Sep-22,0.0934000,9.34
Woden,Oct-22,0.0329000,3.29
Woden,Nov-22,0.0057000,0.57
Woden,Dec-22,0.0166000,1.66
Woden,Jan-23,0.0010000,0.1
Woden,Feb-23,0.0054000,0.54
Woden,Mar-23,0.0050000,0.5
Woden,Apr-23,0.0228000,2.28
Woden,May-23,0.0949000,9.49
Wodonga - Alpine,Jan-22,0.0040000,0.4
Wodonga - Alpine,Feb-22,0.0092000,0.92
Wodonga - Alpine,Mar-22,0.0119000,1.19
Wodonga - Alpine,Apr-22,0.0278000,2.78
Wodonga - Alpine,May-22,0.0993000,9.93
Wodonga - Alpine,Jun-22,0.1493000,14.93
Wodonga - Alpine,Jul-22,0.2268000,22.68
Wodonga - Alpine,Aug-22,0.1756000,17.56
Wodonga - Alpine,Sep-22,0.1252000,12.52
Wodonga - Alpine,Oct-22,0.0219000,2.19
Wodonga - Alpine,Nov-22,0.0043000,0.43
Wodonga - Alpine,Dec-22,0.0019000,0.19
Wodonga - Alpine,Jan-23,0.0009000,0.09
Wodonga - Alpine,Feb-23,0.0044000,0.44
Wodonga - Alpine,Mar-23,0.0020000,0.2
Wodonga - Alpine,Apr-23,0.0203000,2.03
Wodonga - Alpine,May-23,0.1152000,11.52
Wollondilly,Jan-22,0.0037000,0.37
Wollondilly,Feb-22,0.0004000,0.04
Wollondilly,Mar-22,0.0046000,0.46
Wollondilly,Apr-22,0.0368000,3.68
Wollondilly,May-22,0.0878000,8.78
Wollondilly,Jun-22,0.1200000,12
Wollondilly,Jul-22,0.1674000,16.74
Wollondilly,Aug-22,0.2115000,21.15
Wollondilly,Sep-22,0.1023000,10.23
Wollondilly,Oct-22,0.0849000,8.49
Wollondilly,Nov-22,0.0271000,2.71
Wollondilly,Dec-22,0.0144000,1.44
Wollondilly,Jan-23,0.0032000,0.32
Wollondilly,Feb-23,0.0005000,0.05
Wollondilly,Mar-23,0.0168000,1.68
Wollondilly,Apr-23,0.0244000,2.44
Wollondilly,May-23,0.0943000,9.43
Wollongong,Jan-22,0.0010000,0.1
Wollongong,Feb-22,0.0007000,0.07
Wollongong,Mar-22,0.0039000,0.39
Wollongong,Apr-22,0.0252000,2.52
Wollongong,May-22,0.0888000,8.88
Wollongong,Jun-22,0.1689000,16.89
Wollongong,Jul-22,0.2496000,24.96
Wollongong,Aug-22,0.1494000,14.94
Wollongong,Sep-22,0.0871000,8.71
Wollongong,Oct-22,0.0343000,3.43
Wollongong,Nov-22,0.0314000,3.14
Wollongong,Dec-22,0.0148000,1.48
Wollongong,Jan-23,0.0115000,1.15
Wollongong,Feb-23,0.0017000,0.17
Wollongong,Mar-23,0.0128000,1.28
Wollongong,Apr-23,0.0228000,2.28
Wollongong,May-23,0.0963000,9.63
Wyndham,Jan-22,0.0057000,0.57
Wyndham,Feb-22,0.0071000,0.71
Wyndham,Mar-22,0.0118000,1.18
Wyndham,Apr-22,0.0682000,6.82
Wyndham,May-22,0.0851000,8.51
Wyndham,Jun-22,0.1702000,17.02
Wyndham,Jul-22,0.1821000,18.21
Wyndham,Aug-22,0.1418000,14.18
Wyndham,Sep-22,0.0744000,7.44
Wyndham,Oct-22,0.0329000,3.29
Wyndham,Nov-22,0.0206000,2.06
Wyndham,Dec-22,0.0064000,0.64
Wyndham,Jan-23,0.0891000,8.91
Wyndham,Feb-23,0.0004000,0.04
Wyndham,Mar-23,0.0154000,1.54
Wyndham,Apr-23,0.0220000,2.2
Wyndham,May-23,0.0667000,6.67
Wynnum - Manly,Jan-22,0.0043000,0.43
Wynnum - Manly,Feb-22,0.0028000,0.28
Wynnum - Manly,Mar-22,0.0312000,3.12
Wynnum - Manly,Apr-22,0.0267000,2.67
Wynnum - Manly,May-22,0.0720000,7.2
Wynnum - Manly,Jun-22,0.1840000,18.4
Wynnum - Manly,Jul-22,0.1631000,16.31
Wynnum - Manly,Aug-22,0.1805000,18.05
Wynnum - Manly,Sep-22,0.1082000,10.82
Wynnum - Manly,Oct-22,0.0255000,2.55
Wynnum - Manly,Nov-22,0.0141000,1.41
Wynnum - Manly,Dec-22,0.0061000,0.61
Wynnum - Manly,Jan-23,0.0053000,0.53
Wynnum - Manly,Feb-23,0.0009000,0.09
Wynnum - Manly,Mar-23,0.0125000,1.25
Wynnum - Manly,Apr-23,0.0135000,1.35
Wynnum - Manly,May-23,0.1493000,14.93
Wyong,Jan-22,0.0007000,0.07
Wyong,Feb-22,0.0001000,0.01
Wyong,Mar-22,0.0019000,0.19
Wyong,Apr-22,0.0184000,1.84
Wyong,May-22,0.1006000,10.06
Wyong,Jun-22,0.2224000,22.24
Wyong,Jul-22,0.2333000,23.33
Wyong,Aug-22,0.1444000,14.44
Wyong,Sep-22,0.1042000,10.42
Wyong,Oct-22,0.0494000,4.94
Wyong,Nov-22,0.0156000,1.56
Wyong,Dec-22,0.0073000,0.73
Wyong,Jan-23,0.0068000,0.68
Wyong,Mar-23,0.0110000,1.1
Wyong,Apr-23,0.0198000,1.98
Wyong,May-23,0.0641000,6.41
Yarra,Jan-22,0.0006000,0.06
Yarra,Feb-22,0.0011000,0.11
Yarra,Mar-22,0.0043000,0.43
Yarra,Apr-22,0.0423000,4.23
Yarra,May-22,0.1080000,10.8
Yarra,Jun-22,0.1761000,17.61
Yarra,Jul-22,0.1617000,16.17
Yarra,Aug-22,0.1692000,16.92
Yarra,Sep-22,0.1334000,13.34
Yarra,Oct-22,0.0307000,3.07
Yarra,Nov-22,0.0271000,2.71
Yarra,Dec-22,0.0106000,1.06
Yarra,Jan-23,0.0166000,1.66
Yarra,Feb-23,0.0020000,0.2
Yarra,Mar-23,0.0081000,0.81
Yarra,Apr-23,0.0409000,4.09
Yarra,May-23,0.0672000,6.72
Yarra Ranges,Jan-22,0.0000000,0
